hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,28,2017,May,20,16,0,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,141.33,0,3,Check-Out,2017-05-19
City Hotel,0,28,2017,May,20,16,0,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,141.33,0,2,Check-Out,2017-05-19
City Hotel,0,68,2017,May,20,18,0,2,3,0.0,0,HB,IND,Direct,Direct,0,0,0,D,D,1,No Deposit,14.0,,0,Transient,260.5,0,0,Check-Out,2017-05-20
City Hotel,0,2,2017,May,20,18,0,2,1,0.0,0,SC,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,160.0,0,1,Check-Out,2017-05-20
City Hotel,0,395,2017,May,20,17,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,0.0,0,0,Check-Out,2017-05-20
City Hotel,0,128,2017,May,20,19,0,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,1,Check-Out,2017-05-20
City Hotel,0,128,2017,May,20,19,0,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,1,Check-Out,2017-05-20
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,2,Check-Out,2017-05-20
City Hotel,0,394,2017,May,20,16,0,4,2,0.0,0,BB,AUS,Offline TA/TO,TA/TO,0,0,0,A,A,4,No Deposit,229.0,,0,Transient-Party,107.0,0,1,Check-Out,2017-05-20
City Hotel,0,89,2017,May,20,17,0,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.0,0,0,Check-Out,2017-05-20
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,0,Check-Out,2017-05-20
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,1,Check-Out,2017-05-20
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,0,Check-Out,2017-05-20
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,AUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,1,Check-Out,2017-05-20
City Hotel,0,74,2017,May,20,15,1,4,2,0.0,0,BB,AUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,103.6,0,0,Check-Out,2017-05-20
City Hotel,0,57,2017,May,20,17,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,136.8,0,1,Check-Out,2017-05-20
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,1,Check-Out,2017-05-20
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,0,Check-Out,2017-05-20
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,1,Check-Out,2017-05-20
City Hotel,0,394,2017,May,20,16,0,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,229.0,,0,Transient-Party,88.5,0,0,Check-Out,2017-05-20
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,2,Check-Out,2017-05-20
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,1,Check-Out,2017-05-20
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,0,Check-Out,2017-05-20
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,AUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,2,Check-Out,2017-05-20
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,AUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,2,Check-Out,2017-05-20
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,AUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,2,Check-Out,2017-05-20
City Hotel,0,92,2017,May,20,17,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,9.0,,0,Transient,144.0,1,1,Check-Out,2017-05-20
City Hotel,0,25,2017,May,20,19,0,1,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,180.0,0,2,Check-Out,2017-05-20
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,1,Check-Out,2017-05-20
City Hotel,0,394,2017,May,20,16,0,4,2,0.0,0,BB,AUS,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,229.0,,0,Transient-Party,107.0,0,0,Check-Out,2017-05-20
City Hotel,0,67,2017,May,20,14,2,4,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,144.0,0,3,Check-Out,2017-05-20
City Hotel,0,67,2017,May,20,14,2,4,1,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient-Party,144.0,0,3,Check-Out,2017-05-20
City Hotel,0,91,2017,May,20,18,0,2,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,86.63,0,0,Check-Out,2017-05-20
City Hotel,0,101,2017,May,19,13,2,5,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,137.57,0,0,Check-Out,2017-05-20
City Hotel,0,119,2017,May,20,15,1,4,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,147.6,0,0,Check-Out,2017-05-20
City Hotel,0,99,2017,May,20,17,0,3,2,0.0,0,BB,ISR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,89.1,0,0,Check-Out,2017-05-20
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,1,Check-Out,2017-05-20
City Hotel,0,102,2017,May,20,18,0,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,112.5,0,0,Check-Out,2017-05-20
City Hotel,0,70,2017,May,20,14,2,4,3,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,192.0,0,0,Check-Out,2017-05-20
City Hotel,0,47,2017,May,19,13,2,5,3,0.0,0,BB,ITA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,209.07,0,0,Check-Out,2017-05-20
City Hotel,0,82,2017,May,19,13,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,,0,Transient,242.86,0,0,Check-Out,2017-05-20
City Hotel,0,1,2017,May,20,20,2,1,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,110.0,0,0,Check-Out,2017-05-23
City Hotel,0,126,2017,May,20,18,0,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,89.1,0,0,Check-Out,2017-05-20
City Hotel,0,0,2017,May,20,18,0,2,2,0.0,0,SC,STP,Direct,Direct,0,0,0,A,A,2,No Deposit,,,0,Transient,110.0,0,0,Check-Out,2017-05-20
City Hotel,0,103,2017,May,20,19,0,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.0,0,2,Check-Out,2017-05-20
City Hotel,0,102,2017,May,20,18,0,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,112.5,0,0,Check-Out,2017-05-20
City Hotel,0,77,2017,May,20,17,0,3,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,148.2,0,0,Check-Out,2017-05-20
City Hotel,0,22,2017,May,20,19,0,1,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,0.0,0,1,Check-Out,2017-05-20
City Hotel,0,22,2017,May,20,19,0,1,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,0.0,0,1,Check-Out,2017-05-20
City Hotel,0,172,2017,May,20,16,0,4,2,0.0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,89.1,0,1,Check-Out,2017-05-20
City Hotel,0,90,2017,May,20,17,0,3,3,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,180.0,0,0,Check-Out,2017-05-20
City Hotel,0,95,2017,May,19,13,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,137.57,0,1,Check-Out,2017-05-20
City Hotel,0,0,2017,May,20,19,0,1,1,0.0,0,BB,PRT,Aviation,Corporate,0,0,0,A,A,0,No Deposit,153.0,,0,Group,110.0,0,0,Check-Out,2017-05-20
City Hotel,0,0,2017,May,20,19,0,1,1,0.0,0,BB,PRT,Aviation,Corporate,0,0,0,A,A,1,No Deposit,153.0,,0,Group,110.0,0,0,Check-Out,2017-05-20
City Hotel,0,22,2017,May,20,19,0,1,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,0.0,0,1,Check-Out,2017-05-20
City Hotel,0,105,2017,May,20,17,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,138.0,1,0,Check-Out,2017-05-20
City Hotel,0,63,2017,May,20,17,0,3,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,180.0,0,1,Check-Out,2017-05-20
City Hotel,0,84,2017,May,20,16,0,4,2,0.0,0,BB,ROU,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,119.25,0,2,Check-Out,2017-05-20
City Hotel,0,83,2017,May,19,13,2,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,146.57,0,0,Check-Out,2017-05-20
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,0,Check-Out,2017-05-20
City Hotel,0,395,2017,May,20,17,0,3,1,0.0,0,BB,AUS,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,229.0,,0,Transient-Party,91.33,0,0,Check-Out,2017-05-20
City Hotel,0,395,2017,May,20,17,0,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,1,Check-Out,2017-05-20
City Hotel,0,167,2017,May,20,17,0,3,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,177.0,1,0,Check-Out,2017-05-20
City Hotel,0,9,2017,May,20,15,1,4,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,129.2,0,2,Check-Out,2017-05-20
City Hotel,0,84,2017,May,20,16,0,4,2,0.0,0,BB,ROU,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,119.25,0,2,Check-Out,2017-05-20
City Hotel,0,54,2017,May,20,17,0,3,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,230.0,0,3,Check-Out,2017-05-20
City Hotel,0,84,2017,May,20,16,0,4,2,0.0,0,BB,ROU,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,119.25,0,2,Check-Out,2017-05-20
City Hotel,0,25,2017,May,20,16,0,4,1,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,4,No Deposit,474.0,,0,Transient-Party,130.0,0,2,Check-Out,2017-05-20
City Hotel,0,0,2017,May,20,19,0,1,1,0.0,0,BB,PRT,Aviation,Corporate,0,0,0,A,A,0,No Deposit,,153.0,0,Transient,144.0,0,0,Check-Out,2017-05-20
City Hotel,0,0,2017,June,23,8,0,3,1,0.0,0,BB,PRT,Aviation,Corporate,1,0,1,A,A,4,No Deposit,,153.0,0,Transient,144.0,0,0,Check-Out,2017-06-11
City Hotel,0,84,2017,May,20,14,2,4,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.5,0,0,Check-Out,2017-05-20
City Hotel,0,84,2017,May,20,14,2,4,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.5,0,0,Check-Out,2017-05-20
City Hotel,0,0,2017,May,20,19,0,1,3,0.0,1,BB,AGO,Direct,Direct,0,0,0,F,F,1,No Deposit,,,0,Transient,305.0,0,0,Check-Out,2017-05-20
City Hotel,0,37,2017,May,20,17,0,3,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,218.0,0,3,Check-Out,2017-05-20
City Hotel,0,5,2017,May,20,18,0,2,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,170.0,0,0,Check-Out,2017-05-20
City Hotel,0,94,2017,May,20,18,0,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168.0,,0,Transient,89.1,0,1,Check-Out,2017-05-20
City Hotel,0,89,2017,May,20,15,1,4,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,147.6,0,1,Check-Out,2017-05-20
City Hotel,0,81,2017,May,20,18,0,2,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,139.5,0,0,Check-Out,2017-05-20
City Hotel,0,109,2017,May,20,18,0,2,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,112.5,0,0,Check-Out,2017-05-20
City Hotel,0,109,2017,May,20,18,0,2,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,112.5,0,0,Check-Out,2017-05-20
City Hotel,0,68,2017,May,20,18,0,2,2,0.0,0,HB,DEU,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,180.0,0,0,Check-Out,2017-05-20
City Hotel,0,69,2017,May,20,16,0,4,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.0,0,1,Check-Out,2017-05-20
City Hotel,0,90,2017,May,20,16,0,4,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,119.25,0,0,Check-Out,2017-05-20
City Hotel,0,91,2017,May,20,18,0,2,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,86.63,0,0,Check-Out,2017-05-20
City Hotel,0,23,2017,May,20,19,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,85.0,,0,Transient,99.0,0,0,Check-Out,2017-05-20
City Hotel,0,9,2017,May,20,19,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,2,Check-Out,2017-05-20
City Hotel,0,12,2017,May,20,16,0,4,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,180.0,0,2,Check-Out,2017-05-20
City Hotel,0,175,2017,May,20,17,0,3,3,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7.0,,0,Transient,168.89,0,0,Check-Out,2017-05-20
City Hotel,0,20,2017,May,20,20,2,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,8.0,,0,Transient,0.0,0,1,Check-Out,2017-05-23
City Hotel,0,7,2017,May,20,18,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,1,Check-Out,2017-05-21
City Hotel,0,90,2017,May,20,18,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.0,0,2,Check-Out,2017-05-21
City Hotel,0,56,2017,May,20,17,0,4,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,162.0,0,1,Check-Out,2017-05-21
City Hotel,0,90,2017,May,20,18,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.0,0,2,Check-Out,2017-05-21
City Hotel,0,90,2017,May,20,18,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.0,0,3,Check-Out,2017-05-21
City Hotel,0,12,2017,May,20,20,0,1,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,112.0,0,1,Check-Out,2017-05-21
City Hotel,0,105,2017,May,20,18,0,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,144.0,0,0,Check-Out,2017-05-21
City Hotel,0,5,2017,May,20,20,0,1,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,144.4,0,1,Check-Out,2017-05-21
City Hotel,0,68,2017,May,20,17,0,4,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.0,0,0,Check-Out,2017-05-21
City Hotel,0,68,2017,May,20,17,0,4,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.0,0,0,Check-Out,2017-05-21
City Hotel,0,80,2017,May,20,17,0,4,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,119.25,0,3,Check-Out,2017-05-21
City Hotel,0,11,2017,May,20,17,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,170.0,0,1,Check-Out,2017-05-21
City Hotel,0,144,2017,May,20,20,0,1,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,83.16,0,1,Check-Out,2017-05-21
City Hotel,0,24,2017,May,20,19,0,2,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,230.0,0,1,Check-Out,2017-05-21
City Hotel,0,32,2017,May,20,19,0,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,190.0,0,2,Check-Out,2017-05-21
City Hotel,0,109,2017,May,20,18,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,130.33,0,0,Check-Out,2017-05-21
City Hotel,0,109,2017,May,20,18,0,3,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,123.67,0,0,Check-Out,2017-05-21
City Hotel,0,63,2017,May,20,19,0,2,2,0.0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.0,0,2,Check-Out,2017-05-21
City Hotel,0,2,2017,May,20,20,0,1,1,0.0,0,BB,IND,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,95.0,0,0,Check-Out,2017-05-21
City Hotel,0,158,2017,May,20,18,0,3,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,170.0,0,0,Check-Out,2017-05-21
City Hotel,0,134,2017,May,20,18,0,3,2,2.0,0,BB,BEL,Direct,Direct,0,0,0,F,F,0,No Deposit,14.0,,0,Transient,189.0,0,0,Check-Out,2017-05-21
City Hotel,0,158,2017,May,20,18,0,3,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,170.0,0,0,Check-Out,2017-05-21
City Hotel,0,158,2017,May,20,18,0,3,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,170.0,0,0,Check-Out,2017-05-21
City Hotel,0,84,2017,May,20,18,0,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.0,0,0,Check-Out,2017-05-21
City Hotel,0,93,2017,May,20,18,0,3,1,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,0,Check-Out,2017-05-21
City Hotel,0,185,2017,May,20,18,0,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,139.2,0,2,Check-Out,2017-05-21
City Hotel,0,95,2017,May,20,18,0,3,2,0.0,0,BB,NLD,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,117.0,0,3,Check-Out,2017-05-21
City Hotel,0,0,2017,May,20,20,0,1,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,170.0,0,0,Check-Out,2017-05-21
City Hotel,0,2,2017,May,21,21,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,27.0,,0,Transient,157.25,0,0,Check-Out,2017-05-25
City Hotel,0,153,2017,May,20,15,1,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,,0,Transient,215.55,0,1,Check-Out,2017-05-21
City Hotel,0,105,2017,May,20,18,0,3,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,144.0,0,2,Check-Out,2017-05-21
City Hotel,0,105,2017,May,20,18,0,3,1,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,144.0,0,2,Check-Out,2017-05-21
City Hotel,0,20,2017,May,20,20,0,1,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,150.0,0,1,Check-Out,2017-05-21
City Hotel,0,5,2017,May,20,18,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,,0,Transient,250.0,0,0,Check-Out,2017-05-21
City Hotel,0,39,2017,May,20,19,0,2,2,0.0,0,SC,NZL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,130.6,0,1,Check-Out,2017-05-21
City Hotel,0,243,2017,May,20,18,0,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,159.3,0,2,Check-Out,2017-05-21
City Hotel,0,3,2017,May,20,20,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,,,0,Transient,0.0,0,0,Check-Out,2017-05-21
City Hotel,0,243,2017,May,20,18,0,3,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,159.3,0,2,Check-Out,2017-05-21
City Hotel,0,16,2017,May,20,18,0,3,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7.0,,0,Transient,228.0,0,1,Check-Out,2017-05-21
City Hotel,0,16,2017,May,20,19,0,2,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,230.0,0,2,Check-Out,2017-05-21
City Hotel,0,101,2017,May,20,19,0,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,189.0,0,0,Check-Out,2017-05-21
City Hotel,0,105,2017,May,20,19,0,2,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,3,No Deposit,9.0,,0,Transient,261.0,1,0,Check-Out,2017-05-21
City Hotel,0,127,2017,May,20,19,0,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,2,Check-Out,2017-05-21
City Hotel,0,127,2017,May,20,19,0,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,1,Check-Out,2017-05-21
City Hotel,0,28,2017,May,20,18,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,190.0,0,1,Check-Out,2017-05-21
City Hotel,0,120,2017,May,20,19,0,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,162.0,0,2,Check-Out,2017-05-21
City Hotel,0,109,2017,May,20,18,0,3,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,126.0,0,0,Check-Out,2017-05-21
City Hotel,0,110,2017,May,20,19,0,2,1,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,9.0,,0,Transient,180.0,0,0,Check-Out,2017-05-21
City Hotel,0,107,2017,May,20,18,0,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,180.0,0,0,Check-Out,2017-05-21
